,date,tz,city,idx,lat,lon,aqi,pm25,pm10,so2,no2,o3,co,h,t,r,w
752,2022-07-03 12:00:00,+08:00,"Business School, Weifang (潍坊商校)",568,36.68194444,119.0999444,55,55,20,2.1,3.2,15.1,0.1,84.1,26.7,1.6,3
753,2021-12-09 22:00:00,+08:00,"Hanting District, Weifang (潍坊寒亭区)",569,36.77305556,119.1938889,161,161,74,4.1,34.8,1.3,0.1,63,26.1,,3
754,2022-07-03 12:00:00,+08:00,"Gongda Company, Weifang (潍坊共达公司)",570,36.65722222,119.1613889,38,38,25,3.1,2.3,17.9,0.1,84.1,26.7,1.6,3
755,2022-07-03 12:00:00,+08:00,"City EPA, Weifang (潍坊市环保局)",571,36.70083333,119.1625,68,68,22,4.1,1,16.3,0.1,84.1,26.7,1.6,3
756,2021-01-05 13:00:00,+08:00,"City Arbitration Committee, Weifang (潍坊市仲裁委)",572,36.70194444,119.14,42,42,33,5.1,5.5,24,0.1,37,-2.7,99.9,3
757,2020-07-07 16:00:00,+08:00,"Xinhui Group, Weifang (潍坊鑫汇集团)",573,36.64111111,119.1108333,68,68,35,3.6,3.7,64.9,0.1,53,31,99,3
758,2022-07-03 12:00:00,+08:00,"Jincheng Middle School, Weifang (潍坊锦程中学)",574,36.77305556,119.1095667,53,53,25,2.1,5.5,15.9,0.1,84.1,26.7,1.6,3
759,2020-04-19 20:00:00,+08:00,"City Monitoring Station, Jining (济宁市监测站)",575,35.40888889,116.6186111,134,134,57,1.6,17.4,48.4,0.1,57.9,17.6,99.6,2
760,2020-02-25 00:00:00,+08:00,"Shengdi Hollidays Resort, Jining (济宁圣地度假村)",576,35.42505556,116.6936111,174,174,81,2.6,23.8,4.1,0.1,98,8.9,0.1,1
761,2022-07-03 12:00:00,+08:00,"Sewage treatment plant, Jining (济宁污水处理厂)",577,35.36477778,116.6038889,65,65,35,1.6,1,51.9,0.1,66.8,31.3,99,4
762,2022-07-03 12:00:00,+08:00,"Electrochemical Factory, Jining (济宁电化厂)",578,35.39088889,116.5476111,50,72,35,4.6,2.3,50,0.1,66.8,31.3,99,4
763,2022-07-03 12:00:00,+08:00,"Rencheng BDA, Jining (济宁任城开发区)",579,35.39088889,116.6576111,97,97,48,7.1,5.1,42.3,0.1,66.8,31.3,99,4
764,2022-07-03 12:00:00,+08:00,"Agricultural School, Jining (济宁农业学校)",580,35.44277778,116.5963889,70,70,39,6.1,4.2,43.9,0.1,66.8,31.3,99,4
765,2022-07-03 12:00:00,+08:00,"BDA Huojucheng, Jining (济宁开发区火炬城)",581,35.43677778,116.6376111,72,72,40,3.1,2.3,47.6,0.1,66.8,31.3,99,4
766,2022-07-03 12:00:00,+08:00,"Taishan monitoring station, Taian (泰安泰山监测站)",582,36.19416667,117.1536111,117,117,50,5.1,6,36.2,0.1,98.8,18.5,99.1,4
767,2022-07-03 12:00:00,+08:00,"Shandong Electric Power School, Taian (泰安山东电力学校)",583,36.17583333,117.1180556,-,74,52,4.1,1.9,44.3,0.1,98.8,18.5,99.1,4
768,2022-07-03 12:00:00,+08:00,"Population Education school, Taian (泰安人口学校)",584,36.19416667,117.0980556,65,65,49,3.1,5.1,40.7,0.1,98.8,18.5,99.1,4
769,2022-07-03 12:00:00,+08:00,"Houfeng company, Taian (泰安厚丰公司)",585,36.20472222,117.1841667,102,102,53,2.1,4.2,36.6,0.1,98.8,18.5,99.1,4
770,2020-02-25 00:00:00,+08:00,"Nongda new campus, Taian (泰安农大新校)",586,36.17,117.1591667,174,174,81,2.6,23.8,4.1,0.1,99.3,5.7,1.3,4
771,2022-07-03 12:00:00,+08:00,"Transportation technical school, Taian (泰安交通技校)",587,36.20194444,117.0411111,87,87,42,3.6,2.8,42.7,0.1,98.8,18.5,99.1,4
772,2022-07-03 12:00:00,+08:00,"ICT Technology, Taian (泰安信通科技)",588,36.11638889,117.1013889,76,76,42,3.6,5.5,40.3,0.1,98.8,18.5,99.1,4
773,2022-07-03 12:00:00,+08:00,"City Environmental Monitoring Station, Weihai (威海市环境监测站)",589,37.51292649,122.0620045,72,72,11,1.6,1,19.5,0.1,85.3,13.1,,8
774,2022-07-03 12:00:00,+08:00,"Woodworking Factory, Weihai (威海木工机械厂)",590,37.32453537,122.1558142,50,50,13,2.6,2.3,19.5,0.1,85.3,13.1,,8
775,2020-08-09 11:00:00,+08:00,"Lantian Hotel, Weihai (威海蓝天宾馆)",591,37.51363425,122.1412574,39,21,39,1.6,8.7,23.2,0.1,95.2,22.7,99.2,4
776,2022-07-03 12:00:00,+08:00,"Zhang village government, Weihai (威海张村政府)",592,37.48458826,122.0444208,20,13,16,0.6,3.2,19.9,0.1,85,13.3,,9
777,2022-07-03 12:00:00,+08:00,"Gao District Bank, Weihai (威海高区交行)",593,37.53392123,122.0512579,50,50,19,1.1,1.9,20.4,0.1,85.3,13.1,,8
778,2022-07-03 12:00:00,+08:00,"Huxia technical school, Weihai (威海华夏技校)",594,37.42694682,122.1257714,61,61,18,2.1,1.4,18.7,0.1,85.3,13.1,,8
779,2022-07-03 12:00:00,+08:00,"City governement square, Rizhao (日照市政府广场)",595,35.40777778,119.5205556,57,57,18,2.6,0.5,19.9,0.1,98.2,24.2,99.1,5
780,2022-07-03 12:00:00,+08:00,"Port Authority, Rizhao (日照港务局)",596,35.38166667,119.5486111,38,38,13,2.1,2.8,19.9,0.1,98.2,24.2,99.1,5
781,2022-07-03 12:00:00,+08:00,"City Monitoring Station, Rizhao (日照市监测站)",597,35.38888889,119.4908333,53,53,22,4.6,2.8,15.5,0.1,98.2,24.2,99.1,5
782,2022-07-03 12:00:00,+08:00,"Professor Garden, Rizhao (日照教授花园)",598,35.4625,119.5688889,34,34,15,3.1,2.3,21.2,0.1,98.2,24.2,99.1,5
783,2022-07-03 12:00:00,+08:00,"Vocational and Technical College, Rizhao (日照职业技术学院)",599,35.44222222,119.5327778,55,55,16,2.1,1,20.4,0.1,98.2,24.2,99.1,5
784,2022-07-03 12:00:00,+08:00,"Lanshan EPA branch, Rizhao (日照岚山环保分局)",600,35.29361111,119.34,50,50,27,3.6,2.8,18.3,0.1,98.2,24.2,99.1,5
785,2022-07-03 12:00:00,+08:00,"Jinma Industrial Park, Rizhao (日照金马工业园)",601,35.37361111,119.5086111,30,30,20,2.1,6,14.3,0.1,98.2,24.2,99.1,5
786,2021-11-14 09:00:00,+08:00,"Vegetable oil factory, Laiwu (莱芜植物油厂)",602,36.205,117.695,171,171,106,6.1,25.6,1.7,0.1,100,-2,,4.6
787,2020-07-01 09:00:00,+08:00,"Nursing home, Laiwu (莱芜老年公寓)",604,36.26611111,117.6469444,122,122,67,12.2,16.5,32.1,0.1,86.8,21.6,0.2,1
788,2020-07-13 11:00:00,+08:00,"Xinyi middle school, Laiwu (莱芜新一中学)",605,36.245,117.7330556,39,25,10,3.1,5.5,38.6,0.1,92.3,20.7,0.4,1
789,2021-11-14 09:00:00,+08:00,"Risheng International School, Laiwu (莱芜日晟国际学校)",606,36.20805556,117.725,175,175,114,5.6,17.4,9,0.1,100,-2,,4.6
790,2021-11-14 09:00:00,+08:00,"Gangcheng EPA, Laiwu (莱芜钢城区环保局)",607,36.06694444,117.8661111,163,163,96,7.6,21.1,4.5,0.1,48.1,27,,2
791,2022-07-03 12:00:00,+08:00,"Lunan Pharmaceutical Factory, Linyi (临沂鲁南制药厂)",608,35.06222222,118.2938889,61,61,22,2.1,4.2,37.4,0.1,75.8,29.1,1,2
792,2022-07-03 12:00:00,+08:00,"Yihe compound, Linyi (临沂沂河小区)",609,35.05722222,118.3416667,74,74,33,3.6,3.7,31.7,0.1,75.8,29.1,1,2
793,2020-09-29 19:00:00,+08:00,"Linyi University, Linyi (临沂临沂大学)",610,35.11527778,118.2877778,154,154,84,5.6,23.4,55.2,0.1,55,24.1,99.1,2
794,2022-07-03 12:00:00,+08:00,"City EPA (Nanfang), Linyi (临沂市环保局(南坊))",611,35.10527778,118.3477778,38,38,27,0.6,2.3,37,0.1,75.8,29.1,1,2
795,2022-07-03 12:00:00,+08:00,"Xinguang woolen factory, Linyi (临沂新光毛纺厂)",612,34.98166667,118.2763889,61,61,29,2.6,3.2,35.8,0.1,75.8,29.1,1,2
796,2022-07-03 12:00:00,+08:00,"Hongfu Baijiu Factory, Linyi (临沂洪福酒业)",613,34.99944444,118.2516667,55,55,27,1.6,1.9,35.8,0.1,75.8,29.1,1,2
797,2022-07-03 12:00:00,+08:00,"Hedong insurance company, Linyi (临沂河东保险公司)",614,35.08972222,118.4023333,46,46,25,1.6,1.9,31.3,0.1,75.8,29.1,1,2
798,2021-02-03 17:00:00,+08:00,"Jianghua vehicule center, Linyi (临沂江华汽贸)",615,35.01055556,118.43,192,192,118,7.1,13.8,39.4,0.1,56.1,9.2,,2
799,,+08:00,"Heima group, Dezhou (德州黑马集团)",616,37.46527778,116.3083333,-,,,,,,,97.8,-0.7,99.3,3
800,2022-07-03 12:00:00,+08:00,"Children's amuzment park, Dezhou (德州儿童乐园)",617,37.46638889,116.3061111,38,34,21,2.1,7.4,37.8,0.1,82.1,26.3,0.2,3
801,2022-07-03 12:00:00,+08:00,"Monitoring station, Dezhou (德州监测站)",618,37.43222222,116.3713889,53,53,13,4.1,7.4,39,0.1,82.1,26.3,0.2,3
802,2022-07-03 12:00:00,+08:00,"Supervision Station, Dezhou (德州监理站)",619,37.44888889,116.3188889,42,142,13,4.6,4.6,41.9,0.1,82.1,26.3,0.2,3
803,2022-07-03 12:00:00,+08:00,"Huayu technical school, Dezhou (德州华宇技校)",620,37.46194444,116.3516667,68,68,17,4.1,5.5,37,0.1,82.1,26.3,0.2,3
804,2020-02-25 00:00:00,+08:00,"Shuangyi group, Dezhou (德州双一集团)",621,37.47805556,116.3105556,174,174,81,2.6,23.8,4.1,0.1,95.3,7.6,0.7,3
805,2022-07-03 12:00:00,+08:00,"Dongchang District Government, Liaocheng (聊城东昌区政府)",622,36.44444444,115.9661111,82,82,32,2.1,6.4,25.6,0.1,94.2,25.8,6.3,1
806,,+08:00,"Light Machinery Factory No. 2, Liaocheng (聊城二轻机械厂)",623,36.45666667,115.9966667,-,,,,,,,97.8,-1,99.5,2
807,2022-07-03 12:00:00,+08:00,"City committee communist party school, Liaocheng (聊城市委党校)",624,36.47944444,115.9836111,63,63,22,5.1,10.6,26.4,0.1,94.2,25.8,6.3,1
808,2022-06-30 22:00:00,+08:00,"Customs, Liaocheng (聊城海关)",625,36.43194444,115.9513889,59,59,35,3.1,8.3,45.5,0.1,79.1,26,1.1,3
809,2020-02-25 00:00:00,+08:00,"Hongshun Garden, Liaocheng (聊城洪顺花园)",626,36.47111111,115.9547222,174,174,81,2.6,23.8,4.1,0.1,97.3,6.4,0.3,4
810,2022-07-03 12:00:00,+08:00,"BDA, Liaocheng (聊城开发区)",627,36.45916667,116.0377778,78,78,40,2.1,8.3,28.9,0.1,94.2,25.8,6.3,1
811,2022-07-03 12:00:00,+08:00,"City EPA, Binzhou (滨州市环保局)",628,37.37944444,118.0208333,137,137,70,1.6,8.3,45.5,0.1,83.8,28.5,99.1,1
812,2022-07-03 12:00:00,+08:00,"Beizhong new school, Binzhou (滨州北中新校)",629,37.38305556,117.9830556,99,99,53,5.6,10.1,39,0.1,83.8,28.5,99.1,1
813,2022-07-03 12:00:00,+08:00,"No.2 water factory, Binzhou (滨州第二水厂)",630,37.36083333,117.9966667,89,89,50,4.6,9.2,35.8,0.1,83.8,28.5,99.1,1
814,2022-07-03 12:00:00,+08:00,"Keling Chemical factory, Binzhou (滨州科灵化工)",631,37.39555556,117.9377778,117,117,56,8.7,8.7,40.3,0.1,83.8,28.5,99.1,1
815,2020-02-25 00:00:00,+08:00,"Yinhe logistics company, Binzhou (滨州银河物流)",632,37.35555556,117.9375,174,174,81,2.6,23.8,4.1,0.1,95.3,6.9,0.2,4
816,2022-07-03 12:00:00,+08:00,"Bilin compond, Binzhou (滨州碧林小区)",633,37.3675,117.9730556,91,91,54,8.7,8.3,35.8,0.1,83.8,28.5,99.1,1
817,2022-07-03 12:00:00,+08:00,"Bureau of Meteorology, Heze (菏泽气象局)",634,35.24888889,115.4227778,99,99,44,1.6,12.4,18.7,0.1,71.2,30.2,0.3,1
818,2020-02-25 00:00:00,+08:00,"Sewage treatment plant, Heze (菏泽污水处理厂)",635,35.22305556,115.5258333,174,174,81,2.6,23.8,4.1,0.1,86.2,9.9,99.1,2
819,2022-07-03 12:00:00,+08:00,"Municipal CPPCC, Heze (菏泽市政协)",636,35.2375,115.4747222,97,97,48,3.1,12.8,25.2,0.1,71.2,30.2,0.3,1
820,2022-07-03 12:00:00,+08:00,"Mǔdān high-tech zone, Heze (菏泽牡丹高新区)",637,35.24361111,115.4086111,89,89,36,3.1,10.1,20.4,0.1,71.2,30.2,0.3,1
821,2022-07-03 12:00:00,+08:00,"Huarun Pharmaceutical Company, Heze (菏泽华润制药)",638,35.26194444,115.5191667,82,82,43,4.1,11.9,18.7,0.1,71.2,30.2,0.3,1
822,2021-03-03 16:00:00,+08:00,"Heze University, Heze (菏泽菏泽学院)",639,35.27,115.455,87,87,55,2.6,6.9,43.5,0.1,41,14.4,1.3,5
823,2021-11-14 08:00:00,+08:00,"City EPA, Laiwu (莱芜市环保局)",640,36.22888889,117.6888889,113,175,113,9.2,25.2,3.7,0.1,100,-2,,4.6
824,2022-07-03 12:00:00,+08:00,"No. 4, Huangdao District, Huangdao District (黄岛区黄岛区4号)",10227,35.876078,120.035032,30,30,9,2.6,1.9,20.4,0.1,94,25,,6.6
825,2022-06-30 10:00:00,+08:00,"No. 1 West of Huangdao District, Huangdao District (黄岛区黄岛区西部1号)",10228,36.872222,120.015833,74,74,36,2.6,8.3,45.5,0.1,88,27,,0.5
826,2022-07-03 11:00:00,+08:00,"Laoshan district sub-station, Laoshan District (崂山区崂山区子站)",10229,36.091009,120.465427,30,30,9,3.6,6,14.7,0.1,88,26,,5.6
827,2022-07-03 12:00:00,+08:00,"Laoshan District Central, Laoshan District (崂山区崂山区中部)",10230,36.090925,120.47547,61,61,25,0.6,4.2,19.5,0.1,94,25,,6.6
828,2020-12-02 16:00:00,+08:00,"Southern Lishui District, Lisong District (李沧区李沧区南部)",10231,36.1451864,120.42866,151,151,57,0.6,22.9,7,0.1,80,4,,3.6
829,2022-07-03 12:00:00,+08:00,"No. 3, Lisong District, Lisong District (李沧区李沧区3号)",10232,36.1788,120.448065,53,53,28,0.6,4.2,12.6,0.1,94,25,,6.6
830,2022-07-03 12:00:00,+08:00,"Southern part of Chengyang District, Chengyang District (城阳区城阳区南部)",10233,36.257319,120.45776,34,34,13,2.1,1.9,13.9,0.1,94,25,,6.6
831,2022-07-03 12:00:00,+08:00,"Jiaozhou No. 1, Jiaozhou City (胶州市胶州1号)",10234,36.27582778,120.01977778,42,42,18,2.6,7.4,16.7,0.1,94,25,,6.6
832,2022-07-03 12:00:00,+08:00,"Jiaozhou 2, Jiaozhou City (胶州市胶州2号)",10235,36.252778,120.014167,38,38,18,2.6,7.8,17.5,0.1,94,25,,6.6
833,2022-07-03 12:00:00,+08:00,"Jimo 1, Jimo City (即墨市即墨1号)",10236,36.379722,120.416389,55,55,19,3.6,3.2,16.7,0.1,94,25,,6.6
834,2022-07-03 12:00:00,+08:00,"Jimo 2, Jimo City (即墨市即墨2号)",10237,36.403333,120.501389,57,57,21,2.6,1.9,20.4,0.1,94,25,,6.6
835,2022-07-03 12:00:00,+08:00,"Pingdu No. 1, Pingdu City (平度市平度1号)",10238,36.790556,119.944722,50,50,21,4.6,2.8,16.7,0.1,94,25,,6.6
836,2022-07-03 12:00:00,+08:00,"Pingdu 2, Pingdu City (平度市平度2号)",10239,36.798611,119.975833,42,42,20,4.1,5.1,16.3,0.1,94,25,,6.6
837,2022-07-03 12:00:00,+08:00,"lái xī 1 hào, Laixi City (莱西市莱西1号)",10240,36.864444,120.536667,25,25,19,3.6,3.2,18.7,0.1,94,25,,6.6
838,2022-07-03 12:00:00,+08:00,"lái xī 2 hào, Laixi City (莱西市莱西2号)",10241,36.888611,120.53,30,30,15,1.6,0.5,19.5,0.1,94,25,,6.6
839,2022-07-03 12:00:00,+08:00,"High school, Lixia District (历下区高新学校)",10242,36.64611111,117.1655556,97,97,56,3.6,12.8,29.3,0.1,76.2,28.2,99.1,1
840,2022-07-03 12:00:00,+08:00,"zhǎng qīng dàxué chéng, Zhangqing District (长清区长清大学城)",10243,36.532453,116.793713,78,78,45,3.1,5.5,36.6,0.1,76.2,28.2,99.1,1
841,2022-07-03 12:00:00,+08:00,"Zhangqiucheng District, Zhangqiu City (章丘市章丘城区)",10244,36.687222,117.5375,93,93,63,4.6,11.9,30.9,0.1,76.2,28.2,99.1,1
842,2022-07-03 12:00:00,+08:00,"Zhangqiu Development Zone, Zhangqiu City (章丘市章丘开发区)",10245,36.676389,117.512778,104,104,61,5.1,7.8,28.5,0.1,76.2,28.2,99.1,1
843,2022-06-30 22:00:00,+08:00,"Business college, High-tech zone (高新区商职学院)",10246,36.635446,117.265095,82,82,36,3.6,8.7,35.4,0.1,82.8,23.6,0.2,2
844,2022-07-03 12:00:00,+08:00,"Pingyin District, Pingyin County (平阴县平阴城区)",10247,36.283333,116.459722,109,109,45,4.6,7.4,30.1,0.1,98.8,18.5,99.1,4
845,2022-07-03 12:00:00,+08:00,"Pingyin Development Zone, Pingyin County (平阴县平阴开发区)",10248,36.292222,116.478056,99,99,45,3.6,10.1,25.2,0.1,98.8,18.5,99.1,4
846,2022-07-03 12:00:00,+08:00,"Jiyang City, Jiyang County (济阳县济阳城区)",10249,36.971944,117.190833,78,78,38,2.6,2.8,37,0.1,76.2,28.2,99.1,1
847,2022-07-03 12:00:00,+08:00,"Jiyang Development Zone, Jiyang County (济阳县济阳开发区)",10250,36.985833,117.155,42,61,42,4.6,9.2,41.5,0.1,76.2,28.2,99.1,1
848,2022-07-03 12:00:00,+08:00,"Shanghe District, Shanghe County (商河县商河城区)",10251,37.316667,117.163889,44,42,18,2.6,4.6,43.9,0.1,83.8,28.5,99.1,1
849,2022-07-03 12:00:00,+08:00,"Shanghe Development Zone, Shanghe County (商河县商河开发区)",10252,37.264167,117.138611,38,30,24,3.1,5.5,37.8,0.1,83.8,28.5,99.1,1
850,2022-07-03 12:00:00,+08:00,"huán tái huá gōu, Huantai County (桓台县桓台华沟)",10253,36.931389,118.08,87,87,53,3.6,8.3,32.9,0.1,83.8,28.5,99.1,1
851,2022-07-03 12:00:00,+08:00,"huán tái jǐn qiū, Huantai County (桓台县桓台锦秋)",10254,36.960278,118.076111,104,104,52,1.6,8.3,40.3,0.1,83.8,28.5,99.1,1
852,2022-07-03 12:00:00,+08:00,"Gaoqinglu Lake, Gaoqing County (高青县高青芦湖)",10255,37.209167,117.887222,50,50,31,3.6,8.7,28.1,0.1,83.8,28.5,99.1,1
853,2022-07-03 12:00:00,+08:00,"Gaoqingtian Town, Gaoqing County (高青县高青田镇)",10256,37.18,117.915833,87,87,46,2.6,7.8,30.9,0.1,83.8,28.5,99.1,1
854,2022-07-03 12:00:00,+08:00,"Wuyuan Lishan, Wuyuan County (沂源县沂源历山)",10257,36.208056,118.157778,74,74,40,1.1,5.5,19.1,0.1,84.1,26.6,99.1,2
855,2022-07-03 12:00:00,+08:00,"Wuyuan Nanma, Wuyuan County (沂源县沂源南麻)",10258,36.205556,118.140278,93,93,46,1.6,6.4,22.4,0.1,84.1,26.6,99.1,2
856,2022-07-03 12:00:00,+08:00,"Tengzhou Beixin Middle School, Tengzhou City (滕州市滕州北辛中学)",10259,35.09974,117.166348,89,89,52,0.6,4.6,42.3,0.1,66.8,31.3,99,4
857,2022-07-03 12:00:00,+08:00,"Tengzhou Planning Bureau, Tengzhou City (滕州市滕州市规划局)",10260,35.64851,117.94624,91,91,44,2.1,1.4,41.1,0.1,75.8,29.1,1,2
858,2022-07-03 12:00:00,+08:00,"Tengzhou New Second Middle School, Tengzhou City (滕州市滕州新二中)",10261,35.038775,117.182015,82,82,51,1.1,1.9,32.5,0.1,66.8,31.3,99,4
859,2022-07-03 12:00:00,+08:00,"Kenli District Environmental Protection Bureau, Kenli District (垦利区垦利区环保局)",10262,37.566389,118.5725,72,72,42,2.6,3.7,25.2,0.1,83.8,28.5,99.1,1
860,2022-07-03 12:00:00,+08:00,"Minfeng Lake, Kenli District, Kenli District (垦利区垦利区民丰湖)",10263,37.5493,118.5674,68,68,34,3.6,7.4,22.4,0.1,83.8,28.5,99.1,1
861,2022-06-30 21:00:00,+08:00,"Lijin Ecological Park, Lijin County (利津县利津生态园)",10264,37.504167,118.252222,50,50,3,0.6,4.2,45.5,0.1,100,22.1,0.3,1
862,2022-07-03 12:00:00,+08:00,"Phoenix Square, Lijin County, Lijin County (利津县利津县凤凰广场)",10265,37.481944,118.242778,93,93,40,7.1,7.4,27.3,0.1,83.8,28.5,99.1,1
863,2022-07-03 12:00:00,+08:00,"Guangrao Sun Wuhu, Guangrao County (广饶县广饶孙武湖)",10266,37.047778,118.431389,68,68,35,1.6,1,26.9,0.1,84.1,26.7,1.6,3
864,2022-07-03 12:00:00,+08:00,"Jingouzhai, Zhifu District (芝罘区金沟寨)",10267,37.530112,121.430478,12,9,12,0.6,0.5,10.6,0.1,85,13.3,,9
865,2022-07-03 12:00:00,+08:00,"zhǎngdǎo dàtóu shān, Zhangdao County (长岛县长岛大头山)",10268,37.989722,120.695833,42,42,24,2.6,3.7,18.3,0.1,68.5,18,,2
866,2022-07-03 12:00:00,+08:00,"Longkou Mining Bureau, Longkou City (龙口市龙口矿务局)",10269,37.619444,120.319722,21,21,14,1.6,2.8,13.9,0.1,77,27.5,99.1,4
867,2022-07-03 12:00:00,+08:00,"Longkou Nanshan District, Longkou City (龙口市龙口南山区)",10270,37.5767,120.4781,46,46,13,2.6,2.3,12.2,0.1,77,27.5,99.1,4
868,2022-07-03 12:00:00,+08:00,"Longkou City Government, Longkou City (龙口市龙口市政府)",10271,37.644444,120.473056,21,21,20,6.1,2.3,16.3,0.1,77,27.5,99.1,4
869,2020-12-25 13:00:00,+08:00,"Laiyang Development Zone, Laiyang City (莱阳市莱阳开发区)",10272,36.951944,120.634444,127,127,66,7.1,9.2,26,0.1,39,7,,4.6
870,2022-06-22 15:00:00,+08:00,"Laiyang Agricultural College, Laiyang City (莱阳市莱阳农学院)",10273,36.9775,120.714722,35,13,19,2.6,2.3,35,0.1,88,25,,6.6
871,2022-07-03 12:00:00,+08:00,"Laizhou EPA, Laizhou City (莱州市莱州环保局)",10274,37.1875,119.956944,34,34,20,1.6,2.3,17.1,0.1,77,27.5,99.1,4
872,2022-07-03 07:00:00,+08:00,"Laizhou Municipal Government, Laizhou City (莱州市莱州市政府)",10275,37.176667,119.940556,25,25,19,3.1,3.7,10.2,0.1,90.3,24.3,99.1,3
873,2022-07-03 11:00:00,+08:00,"Penglai EPA, Penglai City (蓬莱市蓬莱环保局)",10276,37.808611,120.7725,46,46,16,2.1,2.3,14.7,0.1,78.8,27.3,0.2,3
874,2022-07-03 12:00:00,+08:00,"Penglai Shahe Bridge, Penglai City (蓬莱市蓬莱沙河桥)",10277,37.7983,120.8022,53,53,18,2.1,2.3,15.5,0.1,78.8,27.3,0.2,3
875,2022-07-03 12:00:00,+08:00,"Zhaoyuan EPA, Zhaoyuan City (招远市招远环保局)",10278,37.373611,120.398611,46,46,17,1.1,3.2,17.1,0.1,77,27.5,99.1,4
876,2022-07-03 12:00:00,+08:00,"Zhaoyuan New One, Zhaoyuan City (招远市招远新一中)",10279,37.361944,120.429722,17,17,14,3.1,3.2,15.5,0.1,77,27.5,99.1,4
877,2022-07-03 12:00:00,+08:00,"Qixia Finance Bureau, Qixia City (栖霞市栖霞财政局)",10280,37.336944,120.842222,38,38,14,3.1,2.3,14.7,0.1,77,27.5,99.1,4
878,2022-07-03 12:00:00,+08:00,"Qixia Environmental Protection Bureau, Qixia City (栖霞市栖霞环保局)",10281,37.306944,120.836944,21,17,21,2.1,2.8,16.3,0.1,77,27.5,99.1,4
879,2022-07-03 12:00:00,+08:00,"Haiyang Environmental Protection Bureau, Haiyang City (海阳市海阳环保局)",10282,36.794167,121.150556,57,57,18,3.1,3.7,24,0.1,94,25,,6.6
880,2022-07-03 12:00:00,+08:00,"Haiyang Development Zone, Haiyang City (海阳市海阳开发区)",10283,36.735,121.196944,21,21,20,3.6,2.3,20.4,0.1,94,25,,6.6
881,2022-07-03 12:00:00,+08:00,"Yucheng District Government, Wucheng District (潍城区潍城区政府)",10284,36.72790499,119.01907121,55,55,30,1.6,3.2,13.5,0.1,84.1,26.7,1.6,3
882,2022-07-03 12:00:00,+08:00,"Linyi Waterworks, Linyi County (临朐县临朐自来水厂)",10285,36.50001,118.51996,34,34,15,2.6,3.2,18.7,0.1,84.1,26.6,99.1,2
883,2022-07-03 12:00:00,+08:00,"Changle Sports Bureau, Changle County (昌乐县昌乐体育局)",10286,36.730278,118.833611,63,63,22,2.6,0.5,11.8,0.1,84.1,26.7,1.6,3
884,2022-07-03 12:00:00,+08:00,"chāng lè wǔ tú, Changle County (昌乐县昌乐五图)",10287,36.6848,118.8779,57,57,45,1.6,3.2,12.2,0.1,84.1,26.7,1.6,3
885,2022-07-03 12:00:00,+08:00,"Weifang College, High-tech Development Zone (高新开发区潍坊学院)",10288,36.71627836,119.17448756,55,55,22,2.6,1.9,17.5,0.1,84.1,26.7,1.6,3
886,2022-07-03 12:00:00,+08:00,"Qingzhou Monitoring Station, Qingzhou City (青州市青州监测站)",10289,36.681389,118.490833,61,61,20,4.1,3.2,20.4,0.1,84.1,26.7,1.6,3
887,2022-07-03 12:00:00,+08:00,"Qingzhou Shuangbei Stadium, Qingzhou City (青州市青州双贝体育场)",10290,36.65739,118.45581,38,38,18,3.1,1,24.4,0.1,84.1,26.6,99.1,2
888,2022-07-03 12:00:00,+08:00,"Zhucheng Technical School, Zhucheng (诸城市诸城技工学校)",10292,36.0449,119.4044,53,53,19,5.6,1,19.1,0.1,94,25,,6.6
889,2022-07-03 12:00:00,+08:00,"Shouguang Monitoring Station, Shouguang City (寿光市寿光监测站)",10293,36.868333,118.735278,59,59,29,2.6,3.2,18.7,0.1,84.1,26.7,1.6,3
890,2022-07-03 12:00:00,+08:00,"Shouguang Business District, Shouguang City (寿光市寿光商务小区)",10294,36.858611,118.786667,50,50,22,4.1,7.8,26.4,0.1,84.1,26.7,1.6,3
891,2022-07-03 12:00:00,+08:00,"Anqiu Qingyun Lake Community, Anqiu City (安丘市安丘青云湖小区)",10295,36.478889,119.222778,72,72,30,2.6,1.4,16.3,0.1,84.1,26.7,1.6,3
892,2022-07-03 12:00:00,+08:00,"Anqiu Qingyun Mountain, Anqiu City (安丘市安丘青云山)",10296,36.436944,119.240278,17,17,15,2.6,1.9,15.1,0.1,84.1,26.7,1.6,3
893,2022-07-03 12:00:00,+08:00,"Gaomi University City, Gaomi City (高密市高密大学城)",10297,36.3432,119.7478,30,30,7,3.1,2.3,19.1,0.1,94,25,,6.6
894,2022-07-03 12:00:00,+08:00,"Gaomi Sports Bureau, Gaomi City (高密市高密体育局)",10298,36.358889,119.801667,30,30,12,3.1,3.7,22,0.1,94,25,,6.6
895,2022-07-03 12:00:00,+08:00,"Changyi Highway Bureau, Changyi City (昌邑市昌邑公路局)",10299,36.842222,119.390278,19,9,19,2.6,2.3,18.3,0.1,84.1,26.7,1.6,3
896,2022-07-03 12:00:00,+08:00,"Changyi Yizhong, Changyi City (昌邑市昌邑一中)",10300,36.858611,119.431389,53,53,19,2.6,2.8,18.3,0.1,84.1,26.7,1.6,3
897,2022-07-03 12:00:00,+08:00,"Zhangzhou Education Bureau, Yinzhou District (兖州区兖州教体局)",10301,35.555854,116.786949,99,99,54,5.6,4.6,53.9,0.1,66.8,31.3,99,4
