,name,idx,url
1198,Linxi County,5637,http://aqicn.org/city/hebei/xingtaishi/linxixianzhengfu/
1199,Nangong City,5638,http://aqicn.org/city/hebei/xingtaishi/nangongshidishuiju/
1200,Baigou New,5639,http://aqicn.org/city/hebei/baodingshi/baigouxinchengxingzhengzhongxinlou/
1201,Lishui County,5640,http://aqicn.org/city/hebei/baodingshi/laishuixianhuanjingjiancezhan/
1202,Luanping County,5641,http://aqicn.org/city/hebei/baodingshi/fupingxianhuanbaoju/
1203,Dingxing County,5642,http://aqicn.org/city/hebei/baodingshi/dingxingxianzhengfu/
1204,Tang County,5643,http://aqicn.org/city/hebei/baodingshi/tangxianzhengfulou/
1205,Gaoyang County,5644,http://aqicn.org/city/hebei/baodingshi/gaoyangxianhuanbaoju/
1206,Rongcheng County,5645,http://aqicn.org/city/hebei/baodingshi/rongchengxianhuanjingbaohuju/
1207,Wuyuan County,5646,http://aqicn.org/city/hebei/baodingshi/laiyuanxianhuanbaoju/
1208,Wangdu County,5647,http://aqicn.org/city/hebei/baodingshi/wangduxianhuanjingjiancezhan/
1209,Yi County,5648,http://aqicn.org/city/hebei/baodingshi/yixianhuanjingbaohuju/
1210,Quyang County,5649,http://aqicn.org/city/hebei/baodingshi/quyangxianhuanbaoju/
1211,Jixian County,5650,http://aqicn.org/city/hebei/baodingshi/lixianxianzhengfu/
1212,Shunping County,5651,http://aqicn.org/city/hebei/baodingshi/shunpingxianhuanbaoju/
1213,Boye County,5652,http://aqicn.org/city/hebei/baodingshi/boyexianzhaoshengban/
1214,Xiong County,5653,http://aqicn.org/city/hebei/baodingshi/xiongxianhuanjingbaohuju/
1215,Anguo City,5654,http://aqicn.org/city/hebei/baodingshi/anguoshizhengfu/
1216,Xuanhua County,5655,http://aqicn.org/city/hebei/zhangjiakoushi/xuanhuaxianshalingziyiyuan/
1217,Zhangbei County,5656,http://aqicn.org/city/hebei/zhangjiakoushi/zhangbeixianhuanbaoju/
1218,Kangbao County,5657,http://aqicn.org/city/hebei/zhangjiakoushi/kangbaoxianhuanbaoju/
1219,Wuyuan County,5658,http://aqicn.org/city/hebei/zhangjiakoushi/guyuanxianfuliyuan/
1220,Shangyi County,5659,http://aqicn.org/city/hebei/zhangjiakoushi/shangyixianhuanjingbaohuju/
1221,Yuxian Second,5660,http://aqicn.org/city/hebei/zhangjiakoushi/weixiandierzhongxue/
1222,Yangyuan County,5661,http://aqicn.org/city/hebei/zhangjiakoushi/yangyuanxianzhijiaozhongxin/
1223,Wanquan County,5662,http://aqicn.org/city/hebei/zhangjiakoushi/wanquanxianhuanbaoju/
1224,Zhuolu County,5663,http://aqicn.org/city/hebei/zhangjiakoushi/zhuoluxianhuanbaoju/
1225,Chongli Mengte,5664,http://aqicn.org/city/hebei/zhangjiakoushi/chonglimengtefangdanjiudian/
1226,Xinglong Mining,5665,http://aqicn.org/city/hebei/chengdeshi/xinglongkuangyezhaodaisuo/
1227,Pingquan County,5666,http://aqicn.org/city/hebei/chengdeshi/pingquanxiantejiaozhongxin/
1228,Longhua County,5667,http://aqicn.org/city/hebei/chengdeshi/longhuaxianhuanbaoju/
1229,Kuancheng County,5668,http://aqicn.org/city/hebei/chengdeshi/kuanchengxianzhengfu/
1230,Weichang County,5669,http://aqicn.org/city/hebei/chengdeshi/weichangxianzhengfu/
1231,Tiefo Temple,5670,http://aqicn.org/city/hebei/cangzhoushi/dongguangxiantiefusi/
1232,Haixing County,5671,http://aqicn.org/city/hebei/cangzhoushi/haixingxianwuzhuangbu/
1233,Yanshan Middle,5672,http://aqicn.org/city/hebei/cangzhoushi/yanshanxianyanshanzhongxue/
1234,Suning County,5673,http://aqicn.org/city/hebei/cangzhoushi/suningxianzhengfu/
1235,Nanpi County,5674,http://aqicn.org/city/hebei/cangzhoushi/nanpixianjiaoshijinxiuxuexiao/
1236,Wuqiao County,5675,http://aqicn.org/city/hebei/cangzhoushi/wuqiaoxiansangyuanzhenzhengfu/
1237,Xianxian government,5676,http://aqicn.org/city/hebei/cangzhoushi/xianxianzhengfu/
1238,Mengcun County,5677,http://aqicn.org/city/hebei/cangzhoushi/mengcunxianqixiangju/
1239,Hejian City,5678,http://aqicn.org/city/hebei/cangzhoushi/hejianshijiaotongju/
1240,Yongqing Environmental,5679,http://aqicn.org/city/hebei/langfangshi/yongqinghuanbaoju/
1241,Dacheng Environmental,5680,http://aqicn.org/city/hebei/langfangshi/dachenghuanbaoju/
1242,Zaoqiang County,5681,http://aqicn.org/city/hebei/hengshuishi/zaoqiangxianhuanbaoju/
1243,Wuyi County,5682,http://aqicn.org/city/hebei/hengshuishi/wuyixianhuanbaoju/
1244,Wuqiang County,5683,http://aqicn.org/city/hebei/hengshuishi/wuqiangxianhuanbaoju/
1245,Raoyang County,5684,http://aqicn.org/city/hebei/hengshuishi/raoyangxianhuanbaoju/
1246,Gucheng County,5685,http://aqicn.org/city/hebei/hengshuishi/guchengxianxianzhengfu/
1247,Jing County,5686,http://aqicn.org/city/hebei/hengshuishi/jingxianxianwei/
1248,Yucheng County,5687,http://aqicn.org/city/hebei/hengshuishi/fuchengxianfayuan/
1249,Shenzhou Municipal,5688,http://aqicn.org/city/hebei/hengshuishi/shenzhoushizhengfu/
1250,22 Central,9645,http://aqicn.org/city/hebei/shijiazhuangshi/22zhongnanxiaoqu/
1251,Nanzhai Primary,9646,http://aqicn.org/city/hebei/shijiazhuangshi/jingxingkuangqunanzhaixiaoxue/
1252,D,9647,http://aqicn.org/city/hebei/shijiazhuangshi/jingxingxian3502shenghuoqu/
1253,Zhengding County,9648,http://aqicn.org/city/hebei/shijiazhuangshi/zhengdingxiandangxiao/
1254,Zhengding County,9649,http://aqicn.org/city/hebei/shijiazhuangshi/zhengdingxiangonganxiaofangdadui/
1255,Yucheng Sixth,9650,http://aqicn.org/city/hebei/shijiazhuangshi/luanchengliuzhong/
1256,Wucheng District,9651,http://aqicn.org/city/hebei/shijiazhuangshi/luanchengquhuanbaoju/
1257,Tang Qiming,9652,http://aqicn.org/city/hebei/shijiazhuangshi/xingtangqimingzhongxue/
1258,Lingshou County,9653,http://aqicn.org/city/hebei/shijiazhuangshi/lingshouxianshichangguanliju/
1259,Gaochun Town,9654,http://aqicn.org/city/hebei/shijiazhuangshi/gaoyizhenzhengfu/
1260,D,9655,http://aqicn.org/city/hebei/shijiazhuangshi/shenzehualidalou/
1261,Zanhuang Middle,9656,http://aqicn.org/city/hebei/shijiazhuangshi/zanhuangzhongxue/
1262,Promise Guardian,9657,http://aqicn.org/city/hebei/shijiazhuangshi/wujiweijiju/
1263,Pingshan County,9658,http://aqicn.org/city/hebei/shijiazhuangshi/pingshanxianxianzhengfu/
1264,Yuanshi County,9659,http://aqicn.org/city/hebei/shijiazhuangshi/yuanshixianqixiangju/
1265,Zhaoxian County,9660,http://aqicn.org/city/hebei/shijiazhuangshi/zhaoxianxianzhengfu/
1266,Zhaoxian Wenguang,9661,http://aqicn.org/city/hebei/shijiazhuangshi/zhaoxianwenguangxinju/
1267,Yucheng Eighth,9662,http://aqicn.org/city/hebei/shijiazhuangshi/gaochengbazhong/
1268,Jinzhou Municipal,9663,http://aqicn.org/city/hebei/shijiazhuangshi/jinzhoushirenminzhengfu/
1269,Xinle Experimental,9664,http://aqicn.org/city/hebei/shijiazhuangshi/xinleshiyanxuexiao/
1270,Xinle City,9665,http://aqicn.org/city/hebei/shijiazhuangshi/xinleshiweishengju/
1271,Luquan Housing,9666,http://aqicn.org/city/hebei/shijiazhuangshi/luquanzhujianju/
1272,Luquan District,9667,http://aqicn.org/city/hebei/shijiazhuangshi/luquanquhuanbaoju/
1273,Yucheng City,9668,http://aqicn.org/city/hebei/shijiazhuangshi/gaochengshihuanbaoju/
1274,Xinji City,9669,http://aqicn.org/city/hebei/xinjishi/xinjichengguandadui/
1275,Xinji Oil,9670,http://aqicn.org/city/hebei/xinjishi/xinjicaiyouwuchang/
1276,Shuangyu District,9671,http://aqicn.org/city/hebei/chengdeshi/shuangluanquxingzhengzhongxin/
1277,Binhe Road,9672,http://aqicn.org/city/hebei/chengdeshi/binheluxiaoxue/
1278,Chengde County,9673,http://aqicn.org/city/hebei/chengdeshi/chengdexianhedaoguanlizhan/
1279,Xinglong County,9674,http://aqicn.org/city/hebei/chengdeshi/xinglongxianhuanbaoju/
1280,Pingquan Chengxi,9675,http://aqicn.org/city/hebei/chengdeshi/pingquanchengxixiaoxue/
1281,Luanping County,9676,http://aqicn.org/city/hebei/chengdeshi/luanpingxianzhijiaozhongxin/
1282,Longhua County,9677,http://aqicn.org/city/hebei/chengdeshi/longhuaxianzhijiaozhongxin/
1283,Fengning County,9678,http://aqicn.org/city/hebei/chengdeshi/fengningxianhuanbaoju/
1284,Kuancheng Jingcheng,9679,http://aqicn.org/city/hebei/chengdeshi/kuanchengjingchengjituan/
1285,D,9680,http://aqicn.org/city/hebei/chengdeshi/weichangzilaishuigongsi/
1286,Tobacco factory,9681,http://aqicn.org/city/hebei/zhangjiakoushi/yanchang/
1287,xi,9682,http://aqicn.org/city/hebei/zhangjiakoushi/xiahuayuanyushuwan/
1288,People,9683,http://aqicn.org/city/hebei/zhangjiakoushi/renminguangbodiantaizhangbeizhuanbotai/
1289,Kangbao County,9684,http://aqicn.org/city/hebei/zhangjiakoushi/kangbaoxianrenminyiyuan/
1290,Wuyuan No,9685,http://aqicn.org/city/hebei/zhangjiakoushi/guyuandiyizhongxue/
1291,Shangyi County,9686,http://aqicn.org/city/hebei/zhangjiakoushi/shangyixiandierzhongxue/
1292,Yuxian Yuxi,9687,http://aqicn.org/city/hebei/zhangjiakoushi/weixianyuhuanggexi/
1293,Yangyuan County,9688,http://aqicn.org/city/hebei/zhangjiakoushi/yangyuanxianrenminzhengfu/
1294,Huai,9689,http://aqicn.org/city/hebei/zhangjiakoushi/huaianxianchaigoubaodiyizhongxue/
1295,Wanquan Third,9690,http://aqicn.org/city/hebei/zhangjiakoushi/wanquandisanchujizhongxue/
1296,Huailai County,9691,http://aqicn.org/city/hebei/zhangjiakoushi/huailaixianwanyuewenhuaguan/
1297,zhu,9692,http://aqicn.org/city/hebei/zhangjiakoushi/zhuoluyataijiankangcheng/
1298,Chicheng County,9693,http://aqicn.org/city/hebei/zhangjiakoushi/chichengxianyufuzhuangyuanxiaoqu/
1299,Chongli Youth,9694,http://aqicn.org/city/hebei/zhangjiakoushi/chongliqingshaonianhuodongzhongxin/
1300,w,9695,http://aqicn.org/city/hebei/qinhuangdaoshi/wenmingli/
1301,Shanhaiguan District,9696,http://aqicn.org/city/hebei/qinhuangdaoshi/shanhaiguanquzhengfu/
1302,Beidaihe Environmental,9697,http://aqicn.org/city/hebei/qinhuangdaoshi/beidaihehuanbaoju/
1303,Beidaihe District,9698,http://aqicn.org/city/hebei/qinhuangdaoshi/beidaihequweilaoganbuju/
1304,Qinglong County,9699,http://aqicn.org/city/hebei/qinhuangdaoshi/qinglongxianzhijiaozhongxin/
1305,Changli Huaxia,9700,http://aqicn.org/city/hebei/qinhuangdaoshi/changlihuaxiajiuzhuang/
1306,Funing District,9701,http://aqicn.org/city/hebei/qinhuangdaoshi/funingqudiyizhongxue/
1307,Lulong County,9702,http://aqicn.org/city/hebei/qinhuangdaoshi/lulongxianwenguangxinju/
1308,Building materials,9703,http://aqicn.org/city/hebei/tangshanshi/jiancailouxiaoqu/
1309,Shuiyun Garden,9704,http://aqicn.org/city/hebei/tangshanshi/shuiyunhuayuan/
1310,Kaiping Primary,9705,http://aqicn.org/city/hebei/tangshanshi/kaipingxiaoxuekejilou/
1311,The roof,9706,http://aqicn.org/city/hebei/tangshanshi/shuidongzhongxuetushuguan4loulouding/
1312,Fengnan District,9707,http://aqicn.org/city/hebei/tangshanshi/fengnanquqixiangju/
1313,Hetou,9708,http://aqicn.org/city/hebei/tangshanshi/fengnanquhetouli/
1314,Fengrun District,9709,http://aqicn.org/city/hebei/tangshanshi/fengrunqurenshiju/
1315,Fengrun District,9710,http://aqicn.org/city/hebei/tangshanshi/fengrunqugongyuandaoxiaoxue/
1316,Jixian Science,9711,http://aqicn.org/city/hebei/tangshanshi/luanxiankexuejishuju/
1317,Tongnan County,9712,http://aqicn.org/city/hebei/tangshanshi/luannanxiandisanzhongxue/
1318,Laoting County,9713,http://aqicn.org/city/hebei/tangshanshi/letingxiandisanchujizhongxue/
1319,Qianxi County,9714,http://aqicn.org/city/hebei/tangshanshi/qianxixiandisishiyanxiaoxue/
1320,Yutian County,9715,http://aqicn.org/city/hebei/tangshanshi/yutianxiangongxinju/
1321,Caofeidian District,9716,http://aqicn.org/city/hebei/tangshanshi/caofeidianqujidongyoutianzhigongyiyuan/
1322,Zunhua Local,9717,http://aqicn.org/city/hebei/tangshanshi/zunhuadishuiju/
1323,Zunhua Municipal,9718,http://aqicn.org/city/hebei/tangshanshi/zunhuashizhengfu/
1324,Qian,9719,http://aqicn.org/city/hebei/tangshanshi/qianantangshandiandaqiananfenxiao/
1325,Qian,9720,http://aqicn.org/city/hebei/tangshanshi/qiananluanhequguanweihui/
1326,Langfang Teachers,9721,http://aqicn.org/city/hebei/langfangshi/langfangshifanxueyuanrenwenlou/
1327,Hebei University,9722,http://aqicn.org/city/hebei/langfangshi/hebeigongyedaxue/
1328,Beijing Bazhong,9723,http://aqicn.org/city/hebei/langfangshi/beijingbazhongguanfenxiao/
1329,Beijing Economic,9724,http://aqicn.org/city/hebei/langfangshi/beijingjingguanxuexiaoguanxiaoqu/
1330,Yongqing County,9725,http://aqicn.org/city/hebei/langfangshi/yongqingxianweibangonglou/
1331,Xianghe II,9726,http://aqicn.org/city/hebei/langfangshi/xiangheerzhong/
1332,Dacheng County,9727,http://aqicn.org/city/hebei/langfangshi/dachengxianxingzhengzhongxin/
1333,Wen,9728,http://aqicn.org/city/hebei/langfangshi/wenanxianyizhong/
1334,Dachang County,9729,http://aqicn.org/city/hebei/langfangshi/dachangxianhuizudierxiaoxue/
1335,Bazhou Development,9730,http://aqicn.org/city/hebei/langfangshi/bazhoukaifaqubianminzhongxin/
1336,Sanhe Middle,9731,http://aqicn.org/city/hebei/langfangshi/sanheshidijiuzhongxue/
1337,Sanhe City,9732,http://aqicn.org/city/hebei/langfangshi/sanheshidiyizhongxue/
1338,Manchu City,9733,http://aqicn.org/city/hebei/baodingshi/manchengquzhujianju/
1339,Qingyuan Transportation,9734,http://aqicn.org/city/hebei/baodingshi/qingyuanjiaotongju/
1340,Lishui County,9735,http://aqicn.org/city/hebei/baodingshi/laishuixianjishengju/
1341,Fuping County,9736,http://aqicn.org/city/hebei/baodingshi/fupingxianchengxiangxiaoxue/
1342,Xushui District,9737,http://aqicn.org/city/hebei/baodingshi/xushuiquyizhong/
1343,Xushui District,9738,http://aqicn.org/city/hebei/baodingshi/xushuiquwutanju/
1344,Dingxing County,9739,http://aqicn.org/city/hebei/baodingshi/dingxingxianjiaoyuju/
1345,Tangyuan Kaiyuan,9740,http://aqicn.org/city/hebei/baodingshi/tangxiankaiyuandaxia/
1346,Gaoyang County,9741,http://aqicn.org/city/hebei/baodingshi/gaoyangxiangongxiaoshe/
1347,Hebei Rongcheng,9742,http://aqicn.org/city/hebei/baodingshi/hebeirongchengzhongxue/
1348,Wuyuan County,9743,http://aqicn.org/city/hebei/baodingshi/laiyuanxianguotuziyuanju/
1349,Wangdu Town,9744,http://aqicn.org/city/hebei/baodingshi/wangduxianwangduzhenzhengfu/
1350,Anxin County,9745,http://aqicn.org/city/hebei/baodingshi/anxinxiandianliju/
1351,Yixian State,9746,http://aqicn.org/city/hebei/baodingshi/yixianguoshuiju/
1352,Quyang Administrative,9747,http://aqicn.org/city/hebei/baodingshi/quyangxingzhengzhongxin/
1353,Jixian Cultural,9748,http://aqicn.org/city/hebei/baodingshi/lixianwenhuaguan/
1354,Shunping Puyang,9749,http://aqicn.org/city/hebei/baodingshi/shunpingxianpuyanggongdiansuo/
1355,Boye County,9750,http://aqicn.org/city/hebei/baodingshi/boyexianzhiliangjishujianduju/
1356,Xiong County,9751,http://aqicn.org/city/hebei/baodingshi/xiongxianguotuziyuanju/
1357,Cangzhou Shuangta,9752,http://aqicn.org/city/hebei/baodingshi/zhuozhoushishuangtazhongxue/
1358,Quzhou Taoyuan,9753,http://aqicn.org/city/hebei/baodingshi/zhuozhoushitaoyuanbanshichu/
1359,Anguo City,9754,http://aqicn.org/city/hebei/baodingshi/anguoshizhijiaozhongxin/
1360,Gaobeidian City,9755,http://aqicn.org/city/hebei/baodingshi/gaobeidianshiguangbodianshitai/
1361,Dingzhou City,9756,http://aqicn.org/city/hebei/dingzhoushi/dingzhoushijiaotongju/
1362,Dingzhou City,9757,http://aqicn.org/city/hebei/dingzhoushi/dingzhoushishangwuju/
1363,Hebei Institute,9758,http://aqicn.org/city/hebei/cangzhoushi/hebeishuilidianlixueyuan/
1364,Huangdipu Township,9759,http://aqicn.org/city/hebei/cangzhoushi/cangxianhuangdipuxiangzhengfu/
1365,Yi County,9760,http://aqicn.org/city/hebei/cangzhoushi/cangxianwangjiapuzhongxue/
1366,Qing County,9761,http://aqicn.org/city/hebei/cangzhoushi/qingxianzhijiaozhongxin/
1367,Dongguang County,9762,http://aqicn.org/city/hebei/cangzhoushi/dongguangxianzhengfu/
1368,Haixing County,9763,http://aqicn.org/city/hebei/cangzhoushi/haixingxiandisanzhongxue/
1369,Yanshan County,9764,http://aqicn.org/city/hebei/cangzhoushi/yanshanxiandiliuzhongxue/
1370,Suning Library,9765,http://aqicn.org/city/hebei/cangzhoushi/suningtushuguan/
1371,Nanpi County,9766,http://aqicn.org/city/hebei/cangzhoushi/nanpixianhuanbaoju/
1372,Wuqiao County,9767,http://aqicn.org/city/hebei/cangzhoushi/wuqiaoxianjiaoyuju/
1373,Xianxian Transportation,9768,http://aqicn.org/city/hebei/cangzhoushi/xianxianjiaotongju/
1374,Mengcun Environmental,9769,http://aqicn.org/city/hebei/cangzhoushi/mengcunhuanjingbaohuju/
1375,p,9770,http://aqicn.org/city/hebei/cangzhoushi/botouyizhong/
1376,Botou Fangyuan,9771,http://aqicn.org/city/hebei/cangzhoushi/botoufangyuanxiaoqu/
1377,Renqiu National,9772,http://aqicn.org/city/hebei/cangzhoushi/renqiuguotuju/
1378,Renqiu City,9773,http://aqicn.org/city/hebei/cangzhoushi/renqiushicaiyouyichang/
1379,Beijing Jiaotong,9774,http://aqicn.org/city/hebei/cangzhoushi/beijingjiaotongdaxuehaibinxueyuan/
1380,Zhenhua Building,9775,http://aqicn.org/city/hebei/cangzhoushi/huanghuashidiyizhongxuezhenhualou/
1381,Hejian three,9776,http://aqicn.org/city/hebei/cangzhoushi/hejiansanbuyiyuan/
1382,Hejian City,9777,http://aqicn.org/city/hebei/cangzhoushi/hejianshizhengfu/
1383,Binhu New,9778,http://aqicn.org/city/hebei/hengshuishi/binhuxinquguanweihui/
1384,Zaoqiang Kangcheng,9779,http://aqicn.org/city/hebei/hengshuishi/zaoqiangkangchengxiaoqu/
1385,Wuyi County,9780,http://aqicn.org/city/hebei/hengshuishi/wuyixianxinfangju/
1386,Wuqiang County,9781,http://aqicn.org/city/hebei/hengshuishi/wuqiangxianjiaotongju/
1387,Raoyang County,9782,http://aqicn.org/city/hebei/hengshuishi/raoyangxiandishuiju/
1388,Anping County,9783,http://aqicn.org/city/hebei/hengshuishi/anpingxianxianwei/
1389,Gucheng County,9784,http://aqicn.org/city/hebei/hengshuishi/guchengxianlinyeju/
1390,Jingxian National,9785,http://aqicn.org/city/hebei/hengshuishi/jingxianguojiataweijianyanzhongxin/
1391,Jingxian Transportation,9786,http://aqicn.org/city/hebei/hengshuishi/jingxianjiaotongju/
1392,Yucheng County,9787,http://aqicn.org/city/hebei/hengshuishi/fuchengxiandiwuxiaoxue/
1393,Yinzhou District,9788,http://aqicn.org/city/hebei/hengshuishi/jizhouquzhujianju/
1394,Yinzhou District,9789,http://aqicn.org/city/hebei/hengshuishi/jizhouqudibiaoshuichang/
1395,Shenzhou Gymnasium,9790,http://aqicn.org/city/hebei/hengshuishi/shenzhoushitiyuguan/
1396,Huangsi Township,9791,http://aqicn.org/city/hebei/xingtaishi/xingtaixianhuangsixiangzhengfu/
1397,Xingtai County,9792,http://aqicn.org/city/hebei/xingtaishi/xingtaixiannanshimendianlipeixunzhongxin/
1398,Lincheng County,9793,http://aqicn.org/city/hebei/xingtaishi/linchengxianjiaotongyunshuju/
1399,Neiqiu County,9794,http://aqicn.org/city/hebei/xingtaishi/naqiuxianshuiwuju/
1400,Baixiang Hotel,9795,http://aqicn.org/city/hebei/xingtaishi/baixiangxianhanbaidajiudian/
1401,Longyan County,9796,http://aqicn.org/city/hebei/xingtaishi/longyaoxianwenhuafazhanzhongxin/
1402,Renxian Weinan,9797,http://aqicn.org/city/hebei/xingtaishi/renxianjinangemingjinianguan/
1403,Nanhe County,9798,http://aqicn.org/city/hebei/xingtaishi/nanhexiandiyizhongxue/
1404,Ningjin County,9799,http://aqicn.org/city/hebei/xingtaishi/ningjinxianshiyanyixiao/
1405,Ningjin County,9800,http://aqicn.org/city/hebei/xingtaishi/ningjinxianhuanbaoju/
1406,Julu County,9801,http://aqicn.org/city/hebei/xingtaishi/juluxianxidelaijiajuchang/
1407,Xinhe County,9802,http://aqicn.org/city/hebei/xingtaishi/xinhexianshuiwuju/
1408,Guangzong County,9803,http://aqicn.org/city/hebei/xingtaishi/guangzongxianrensheju/
1409,Pingxiang County,9804,http://aqicn.org/city/hebei/xingtaishi/pingxiangxiandishuiju/
1410,Weixian Shuangchuang,9805,http://aqicn.org/city/hebei/xingtaishi/weixianshuangchuangyuan/
1411,Qinghe County,9806,http://aqicn.org/city/hebei/xingtaishi/qinghexianhuanbaoju/
1412,Linxi County,9807,http://aqicn.org/city/hebei/xingtaishi/linxixianshiyanzhongxue/
1413,Nangong First,9808,http://aqicn.org/city/hebei/xingtaishi/nangongdiyixiaoxue/
1414,Nangong City,9809,http://aqicn.org/city/hebei/xingtaishi/nangongshichunshuianxiaoqu/
1415,Shahe Municipal,9810,http://aqicn.org/city/hebei/xingtaishi/shaheshisifaju/
